,Network Id,Retailer LocId,Retailer Location Name,Agency #,Activation Start Date,Activation End Date,Vacation Start1,Vacation End1,Vacation Start2,Vacation End2,Vacation Start3,Vacation End3,Vacation Start4,Vacation End4,Holiday1,Holiday2,Holiday3,Holiday4,Location Address,Location City,Location Region,Location Postalcode,Location Phone,Location Email,Location Direction,Working Days,Opening Hr Day1,Opening Hr Day2,Opening Hr Day3,Opening Hr Day4,Opening Hr Day5,Opening Hr Day6,Opening Hr Day7,Opening Hrs Holiday,Lattitude,Longitude,Is Active,Last Update,Unique Key,Location Address2
,FRMRS,16268,LEFEBVRE ARTICLE DE PECHE,6629,18-2-2014,,30-1-2016,8-2-2016,,,,,,,,,,,27 BIS RUE ALFRED MERLIOT,FECHAIN,,59247,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,14:00 - 18:00","09:00 - 12:00,14:00 - 18:00","09:00 - 12:00,14:00 - 18:00","09:00 - 12:00,14:00 - 18:00","09:00 - 12:00,14:00 - 18:00",,"50,266754","3,2180715",Y,01-MAR-16 10.47.38.715257000 AM,760FD5023EEB1692AABD92050D2FCB7A,
,FRMRS,16276,AUCHAN BAGNOLET,9300,1-6-2011,,,,,,,,,,,16-8-2013,,,26 AVENUE DU GENERAL DE GAULLE,BAGNOLET,,93170,,,RETRAIT EN LIBRE SERVICE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","08:30 - 22:00,00:00 - 00:00","08:30 - 22:00,00:00 - 00:00","08:30 - 22:00,00:00 - 00:00","08:30 - 22:00,00:00 - 00:00","08:30 - 22:00,00:00 - 00:00","08:00 - 22:00,00:00 - 00:00",,"48,86422","2,4169059",Y,01-MAR-16 10.47.38.715257000 AM,42082DAAD68B79276E03E636642068D0,
,FRMRS,16284,PEPITES DE FLEURS,7196,28-1-2008,,,,,,,,,,9-6-2015,10-6-2015,24-6-2015,,3 RUE DU CENTRE,LA GARNACHE,,85710,,,FACE A LA MAIRIE,"Sun,Tue,Wed,Thu,Fri,Sat","09:00 - 12:30,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:30,15:00 - 19:00","09:00 - 12:30,15:00 - 19:00","09:00 - 12:30,15:00 - 19:00","09:00 - 12:30,15:00 - 19:00","09:00 - 12:30,15:00 - 19:00",,"46,89037","-1,8316543",Y,01-MAR-16 10.47.38.715257000 AM,3A5471D89C63CF043376D83A3AEBBA68,
,FRMRS,16292,FLEURISTE,7293,31-3-2016,,,,,,,,,,,,,,52 RUE CHARLES DE GAULLE,GRUCHET LE VALASSE,,76210,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00",,"49,5559249","0,4846001",Y,01-MAR-16 10.47.38.715257000 AM,62135BB5F8841AE58B9C39A729576742,
,FRMRS,16314,PRESSE LE PHARE DES GOELANDS,7188,23-3-2015,,,,3-1-2016,18-1-2016,,,,,,,,,2 ALLEE DES GOELANDS,LA GRANDE MOTTE,,34280,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","07:30 - 12:30,00:00 - 00:00","07:30 - 12:30,15:30 - 19:30","07:30 - 12:30,15:30 - 19:30","07:30 - 12:30,15:30 - 19:30","07:30 - 12:30,00:00 - 00:00","07:30 - 12:30,15:30 - 19:30","07:30 - 12:30,15:30 - 19:30",,"43,5640819","4,0940878",Y,01-MAR-16 10.47.38.715257000 AM,08DAF35083F614569A1C8A0449E34E45,
,FRMRS,19992,TABAC LOTO PRESSE,6777,2-8-2010,,,,,,,,,,,,,,10 AVENUE DE LA REPUBLIQUE,LUZY,,58170,,,,"Mon,Tue,Wed,Thu,Fri,Sat","07:00 - 12:30,00:00 - 00:00","06:45 - 12:30,14:00 - 19:00","06:45 - 12:30,14:00 - 19:00","06:45 - 12:30,14:00 - 19:00","06:45 - 12:30,14:00 - 19:00","06:45 - 12:30,15:00 - 19:00","06:45 - 12:30,14:00 - 19:00",,"46,788986","3,9710796",Y,01-MAR-16 10.47.40.002792000 AM,8D813C58ED3830DC27F5ABD48FE27717,
,FRMRS,20001,TATI MT ST MARTIN LONGWY,7170,31-12-2016,,,,,,,,,,,,,,C.CIAL POLE EUROPEEN,MONT ST MARTIN,,54350,,,,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00",,"49,541885","5,7803",Y,01-MAR-16 10.47.40.002792000 AM,A3C8CBDD3F29DD8B022842F968D23D80,
,FRMRS,20010,MULTI SERVICES,6777,28-1-2013,,,,,,,,,,9-10-2015,2-1-2016,,,9 GRANDE RUE,MORTEAU,,25500,,,A COTE DE LA MAROQUINERIE,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,14:00 - 18:00","09:00 - 12:00,14:00 - 18:00","09:00 - 12:00,14:00 - 18:00","09:00 - 12:00,14:00 - 18:00","09:00 - 12:00,14:00 - 18:00",,"47,055992","6,6058507",Y,01-MAR-16 10.47.40.002792000 AM,032BD4EE512B64C41B9B415402201559,
,FRMRS,20036,MOTOCULTURE PRESSE CYCLE SCOOT,6777,25-11-2009,,10-2-2016,3-3-2016,,,,,,,,,,,8 GRANDE RUE,VILLENEUVE LA GUYARD,,89340,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","08:00 - 12:00,00:00 - 00:00","08:00 - 12:15,15:00 - 19:00","08:00 - 12:15,15:00 - 19:00","08:00 - 12:15,15:00 - 19:00","08:00 - 12:15,15:00 - 19:00","08:00 - 12:15,15:00 - 19:00",,"48,33905","3,066941",Y,01-MAR-16 10.47.40.002792000 AM,9F545517C89E9FA74D70710785E3EBBD,
,FRMRS,20044,ODEVIE,7439,22-10-2015,,,,,,,,,,,,,,11 RUE DE LA REPUBLIQUE,NAILLOUX,,31560,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,16:00 - 19:00","09:00 - 12:00,00:00 - 00:00","09:00 - 12:00,16:00 - 19:00","09:00 - 12:00,16:00 - 19:00","09:00 - 12:00,00:00 - 00:00",,"43,3575712","1,6233158",Y,01-MAR-16 10.47.40.002792000 AM,F9BA705852C5E5F401866FC92030A79D,SERVICE A LA PERSONNE
,FRMRS,20052,ENVIE,7439,18-1-2014,,,,,,,,,,,,,,ROUTE DE PAU,IBOS,,65420,,,30M DE LE POUEY DIRECTION TARB ES,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","10:00 - 12:30,14:00 - 18:30","10:00 - 12:30,14:00 - 18:30","10:00 - 12:30,14:00 - 18:30","10:00 - 12:30,14:00 - 18:30","10:00 - 12:30,14:00 - 18:30",,"43,24339","-0,0109862",Y,01-MAR-16 10.47.40.002792000 AM,91A7BBFE5B341E92D180C5312B8CB7E4,PARKING MAISON CLEA
,FRMRS,20060,AUCHAN NOGENT SUR OISE,6882,1-6-2011,,,,,,,,,,,,,16-8-2013,110 AVENUE DE L'EUROPE,NOGENT SUR OISE,,60180,,,,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","08:30 - 21:00,00:00 - 00:00","08:30 - 21:00,00:00 - 00:00","08:30 - 21:00,00:00 - 00:00","08:30 - 21:00,00:00 - 00:00","08:30 - 22:00,00:00 - 00:00","08:30 - 22:00,00:00 - 00:00",,"49,27538","2,4840734",Y,01-MAR-16 10.47.40.002792000 AM,FDA0A1A7B358181CAB6F66126E54C5F2,
,FRMRS,20079,LE CAPORAL,6629,25-2-2013,,6-2-2016,15-2-2016,,,,,,,9-5-2015,,,,45 RUE DU MOULIN,FLINES LEZ RACHES,,59148,,,,"Sun,Tue,Wed,Thu,Fri,Sat","08:30 - 13:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","08:00 - 13:00,15:00 - 20:00","08:00 - 13:00,15:00 - 20:00","08:00 - 13:00,15:00 - 20:00","08:00 - 13:00,15:00 - 20:00","08:30 - 13:00,15:00 - 20:00",,"50,424328","3,1877005",Y,01-MAR-16 10.47.40.002792000 AM,3F2E45C7E97D07410A7B15E834EE8F46,
,FRMRS,20087,VIVAL,7153,6-2-2016,,,,,,,,,,,,,,2 RUE DE LA ROCHE DU GEAI,SAINT-ETIENNE,,42000,,,QUARTIER COTE CHAUDE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","07:30 - 13:30,15:30 - 20:00","07:30 - 13:30,15:30 - 20:00","07:30 - 13:30,15:30 - 20:00","07:30 - 13:30,15:30 - 20:00","07:30 - 13:30,15:30 - 20:00","07:30 - 13:30,15:30 - 20:00",,"45,4442054","4,3636473",Y,01-MAR-16 10.47.40.002792000 AM,94459BE0598DCA96BC543E35BDE24C6A,
,FRMRS,20117,TRAIT DE LUMIERE,7188,10-2-2014,,31-12-2015,4-1-2016,,,,,,,1-8-2015,9-5-2015,14-5-2015,1-5-2015,12 RUE DES TROENES,VILLENEUVE LES MAGUELONE,,34750,,,PARKING INTERMARCHE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,14:00 - 18:30","07:30 - 12:00,14:00 - 18:30","07:30 - 12:00,14:00 - 18:30","07:30 - 12:00,14:00 - 18:30","07:30 - 12:00,14:00 - 18:30","09:00 - 12:00,00:00 - 00:00",,"43,537033","3,8580706",Y,01-MAR-16 10.47.40.002792000 AM,A0F6E8797EF9294F97067E68E13971D6,
,FRMRS,20125,AUCHAN NOYELLES GODAULT,6629,1-6-2011,,,,,,,,,,,,,16-8-2013,ROUTE NATIONALE,NOYELLES GODAULT,,62950,,,RETRAIT COLIS LIBRE SERVICE    ACCEUIL PORTE DE FLANDRES,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","08:30 - 21:00,00:00 - 00:00","08:30 - 21:00,00:00 - 00:00","08:30 - 21:00,00:00 - 00:00","08:30 - 21:00,00:00 - 00:00","08:30 - 21:00,00:00 - 00:00","08:30 - 21:00,00:00 - 00:00",,"50,41994","2,994524",Y,01-MAR-16 10.47.40.274177000 AM,BE21194DB99CBF18E5F9B7FC27C57BF3,
,FRMRS,20133,TABAC CADEAUX LIBRAIRIE,6777,29-6-2009,,,,,,,,,,,,,,12 RUE DU COMMERCE,SAINT GENGOUX LE NATIONAL,,71460,,,PROCHE EGLISE,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","07:00 - 12:00,00:00 - 00:00","07:00 - 12:00,00:00 - 00:00","07:00 - 12:00,14:00 - 19:00","07:00 - 12:00,14:00 - 19:00","07:00 - 12:00,14:00 - 19:00","07:00 - 12:00,14:00 - 19:00","07:00 - 12:00,14:00 - 19:00",,"46,614902","4,6628947",Y,01-MAR-16 10.47.40.274177000 AM,1256558FCE6106855DB9F6DD76D4EB70,CTRE MEDIEVAL PRES DE L'EGLISE
,FRMRS,20141,LE TEMPS DE LIRE,2542,27-10-2008,,,,,,,,,,16-1-2015,17-1-2015,,,10 AVENUE DU FORT,SUCY EN BRIE,,94370,,,A COTE SIMPLY MARKET           QUARTIER DU FORT,"Sun,Tue,Wed,Thu,Fri,Sat","09:00 - 13:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","08:00 - 12:30,15:30 - 19:30","08:00 - 12:30,15:30 - 19:30","08:00 - 12:30,15:30 - 19:30","08:00 - 12:30,15:30 - 19:30","09:00 - 13:00,15:30 - 19:30",,"48,7675","2,5334067",Y,01-MAR-16 10.47.40.274177000 AM,CC1D0934FE5A8EC4A017BE5D1FFEF017,
,FRMRS,20168,LA PRESSE DUFLOT,6629,8-4-2015,,,,,,,,,,,,,,10 PLACE CLEMENT LARIVIERE,HASNON,,59178,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","08:30 - 12:00,00:00 - 00:00","08:30 - 12:00,00:00 - 00:00","08:30 - 12:00,14:30 - 19:00","08:30 - 12:00,14:30 - 19:00","08:30 - 12:00,00:00 - 00:00","08:30 - 12:00,14:30 - 19:00","08:30 - 12:00,14:30 - 19:00",,"50,4226441","3,386531",Y,01-MAR-16 10.47.40.274177000 AM,ED5D99935E5D3469530CC0C266993737,
,FRMRS,20176,INTERMARCHE,7226,29-1-2014,,,,,,,,,,,,,,KERGUEVELLIC,MOELAN SUR MER,,29350,,,INTERMARCHE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:30 - 12:30,14:00 - 19:30","09:30 - 12:30,14:00 - 19:30","09:30 - 12:30,14:00 - 19:30","09:30 - 12:30,14:00 - 19:30","09:30 - 12:30,14:00 - 19:30","09:30 - 12:30,14:00 - 19:30",,"47,81121","-3,6303377",Y,01-MAR-16 10.47.40.274177000 AM,ED93029D4294A2BB45F92FD20286D3AA,
,FRMRS,20184,VIVAL,7153,15-3-2013,,11-2-2016,13-2-2016,,,,,,,,,,16-8-2013,48 GRANDE RUE,TOUSSIEU,,69780,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","08:30 - 13:00,00:00 - 00:00","08:30 - 13:00,16:00 - 20:00","08:30 - 13:00,16:00 - 20:00","08:30 - 13:00,16:00 - 20:00","08:30 - 13:00,16:00 - 20:00","08:30 - 13:00,16:00 - 20:00","08:30 - 13:00,16:00 - 20:00",,"45,654484","4,985683",Y,01-MAR-16 10.47.40.274177000 AM,D9D3E608677B659A37D73512BC6CDD6D,
,FRMRS,4154,M.H.D SERVICES,2658,7-3-2011,,25-12-2015,4-1-2016,20-3-2016,29-3-2016,,,,,19-3-2016,,,,72 AVENUE JEAN BOUIN,ISLE SUR LA SORGUE,,84800,,,EN FACE DU LYCEE BENOIT,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:30 - 12:30,14:30 - 18:00","09:30 - 12:30,14:30 - 18:00","09:30 - 12:30,14:30 - 18:00","09:30 - 12:30,14:30 - 18:00","09:30 - 13:00,00:00 - 00:00",,"43,921974","5,046904",Y,01-MAR-16 10.47.35.985853000 AM,8CBBB0F47F8DBC50B2BCE36C76D87EAE,
,FRMRS,4162,LA VIE CLAIRE,2216,22-8-2014,,,,,,,,,,2-5-2015,,,,31 RUE CELESTIN FREPPAZ,SEEZ,,73700,,,,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","08:00 - 12:00,14:00 - 19:30","08:00 - 12:00,14:00 - 19:30","08:00 - 12:00,14:00 - 19:30","08:00 - 12:00,14:00 - 19:30","08:00 - 12:00,14:00 - 19:30","08:00 - 12:00,14:00 - 19:00",,"45,6221246","6,8008747",Y,01-MAR-16 10.47.35.985853000 AM,56AEE509772E2E1E0926D2489C4FE3F6,
,FRMRS,4243,FRANCE RURALE,7153,7-4-2015,,,,,,,,,,,,,,595 RUE DE LA BRUYERE,LENTIGNY,,42155,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:00 - 12:30,14:30 - 18:15","09:00 - 12:30,14:30 - 18:15","09:00 - 12:30,14:30 - 18:15","09:00 - 12:30,14:30 - 18:15","09:00 - 12:30,14:30 - 18:15","09:00 - 12:30,14:30 - 18:15",,"45,9939868","3,9830278",Y,01-MAR-16 10.47.35.985853000 AM,D29DE71BF995F152B35A3707D965118C,
,FRMRS,4251,MAG PRESSE TABAC LOTO,6483,16-7-2005,,,,,,,,,,12-7-2014,20-9-2014,,,PLACE NEUVE,SAINT MITRE LES REMPARTS,,13920,,,PLACE CENTRALE DU VILLAGE,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","08:00 - 12:30,00:00 - 00:00","06:00 - 12:30,16:00 - 19:00","06:00 - 12:30,16:00 - 19:00","06:00 - 12:30,16:00 - 19:00","06:00 - 12:30,16:00 - 19:00","06:00 - 12:30,16:00 - 19:00","08:00 - 12:30,16:00 - 19:00",,"43,452797","5,012769",Y,01-MAR-16 10.47.35.985853000 AM,8C12E5D1D9DACA021F3310CABD659498,
,FRMRS,4260,PRESSING 3000 RELAIS XL,6483,22-9-2004,,,,,,,,,,26-12-2015,2-1-2016,,,123 AV DE LA CAPELETTE,MARSEILLE,,13010,,,PRES DE LA POSTE,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:30,14:30 - 18:30","09:00 - 12:30,14:30 - 18:30","09:00 - 12:30,14:30 - 18:30","09:00 - 12:30,14:30 - 18:30","09:00 - 12:30,14:30 - 18:00",,"43,281418","5,4052377",Y,01-MAR-16 10.47.35.985853000 AM,6BFE527EC08DE509A2AA9C974F71B775,
,FRMRS,4278,AU TEMPS DES FLEURS,7439,19-3-2012,,,,,,,,,,,,,,362 AVENUE JEAN JAURES,LABASTIDE SAINT PIERRE,,82370,,,A COTE DU SUPER U,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","09:00 - 12:30,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00",,"43,91569","1,3723814",Y,01-MAR-16 10.47.35.985853000 AM,1FC1A6E46F9B254C79BF7830A47A3A93,
,FRMRS,4294,VIVAL,7226,24-7-2008,,,,,,,,,,30-5-2015,22-5-2015,23-5-2015,,4 RUE DE L'AVENIR,PIPRIAC,,35550,,,PRES DE L EGLISE,"Sun,Tue,Wed,Thu,Fri,Sat","07:45 - 12:45,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","06:45 - 13:00,14:00 - 19:15","06:45 - 13:00,14:00 - 19:15","06:45 - 13:00,14:00 - 19:15","06:45 - 13:00,14:00 - 19:15","07:45 - 13:00,14:00 - 19:15",,"47,808777","-1,9456297",Y,01-MAR-16 10.47.35.985853000 AM,3FE7878C48B909B1596B9D4E95AC5FC3,
,FRMRS,4308,IMPHY LOISIRS,6777,16-4-2015,,,,,,,,,,18-8-2015,22-8-2015,29-8-2015,,81 RUE PAUL VAILLANT COUTURIER,IMPHY,,58160,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:30 - 12:00,15:00 - 19:00","09:30 - 12:00,15:00 - 19:00","09:30 - 12:00,15:00 - 19:00","09:30 - 12:00,15:00 - 19:00","09:30 - 12:00,15:00 - 19:00",,"46,9252628","3,2663084",Y,01-MAR-16 10.47.35.985853000 AM,6BBEB6CBDFC04C32332819362FCA0837,ALIMENTS ANIMAUX
,FRMRS,4332,AU BOIS FLEURY,2658,19-2-2009,,,,,,,,,,,,,,PLACE DE L'EGLISE,LE THOR,,84250,,,FACE A L'EGLISE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:30 - 12:00,15:30 - 18:30","09:30 - 12:00,15:30 - 18:30","09:30 - 12:00,15:30 - 18:30","09:30 - 12:00,15:30 - 18:30","09:30 - 12:00,15:30 - 18:30","09:30 - 12:00,15:30 - 18:30",,"43,92956","4,994836",Y,01-MAR-16 10.47.35.985853000 AM,38EB315FD1A1535A29A301D2A61A463A,
,FRMRS,4359,STATION ESSO,3018,29-9-2010,,,,,,,,,,15-1-2016,,,,171 AVENUE PASTEUR,ROQUEBRUNE CAP MARTIN,,6190,,,QUARTIER CARNOLES,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","07:00 - 20:00,00:00 - 00:00","07:00 - 20:00,00:00 - 00:00","07:00 - 20:00,00:00 - 00:00","07:00 - 20:00,00:00 - 00:00","07:00 - 20:00,00:00 - 00:00","07:00 - 20:00,00:00 - 00:00",,"43,763676","7,479976",Y,01-MAR-16 10.47.35.985853000 AM,B9E34821DD93FE5624A47CF4549AC4E0,
,FRMRS,4367,CAMARGUE PRESSING,7188,23-6-2014,,,,,,,,,,26-12-2015,2-1-2016,,,AVENUE DES COSTIERES,SAINT GILLES,,30800,,,DANS LA GALERIE DE             INTERMARCHE,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:30,14:30 - 19:00","09:00 - 12:30,14:30 - 19:00","09:00 - 12:30,14:30 - 19:00","09:00 - 12:30,14:30 - 19:00","09:00 - 12:30,14:30 - 19:00",,"43,677753","4,42201",Y,01-MAR-16 10.47.35.985853000 AM,A5CBE28067C9E41C4D75D8B8FA41DD0D,
,FRMRS,4383,CARREFOUR MARKET,2542,10-9-2015,,,,,,,,,,,,,,6 AVENUE DE L'EUROPE,DRAVEIL,,91210,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","09:00 - 12:00,00:00 - 00:00","09:00 - 20:00,00:00 - 00:00","09:00 - 20:00,00:00 - 00:00","09:00 - 20:00,00:00 - 00:00","09:00 - 20:00,00:00 - 00:00","09:00 - 20:00,00:00 - 00:00","09:00 - 20:00,00:00 - 00:00",,"48,681703","2,4295348",Y,01-MAR-16 10.47.35.985853000 AM,C2CF62253BBC1294D0FCBF9C64AFAB4F,
,FRMRS,4391,TATI AUBAGNE,6483,31-12-2044,,,,,,,,,,,,,,ROUTE DE LA CIOTAT,AUBAGNE,,13400,,,,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00","09:30 - 19:30,00:00 - 00:00",,"43,286358","5,580153",Y,01-MAR-16 10.47.35.985853000 AM,5CD97D1DAE57A2D3D3A25508577FCA87,ROUTE BEDOULE
,FRMRS,4405,HIBISCUS FLEURS,7196,19-1-2015,,20-12-2015,3-1-2016,11-2-2016,13-2-2016,,,,,,,,,1 BOULEVARD DU TERTRE,NANTES,,44100,,,PROCHE ROND POINT,"Sun,Tue,Wed,Thu,Fri,Sat","09:00 - 20:00,00:00 - 00:00","09:00 - 13:00,14:00 - 19:30","09:00 - 20:00,00:00 - 00:00","09:00 - 20:00,00:00 - 00:00","09:00 - 20:00,00:00 - 00:00","09:00 - 20:00,00:00 - 00:00","09:00 - 20:00,00:00 - 00:00",,"47,2199171","-1,6033786",Y,01-MAR-16 10.47.35.985853000 AM,EE9FD47C5E4F09F548B125295D5D9B19,
,FRMRS,4421,TABAC DES VOUTES,7226,10-4-2008,,13-2-2016,20-2-2016,,,,,,,22-8-2015,,,,10 BIS AVENUE CARNOT,LE PALAIS,,56360,,,A COTE DE LA PLACE REPUBLIQUE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","08:30 - 12:30,14:30 - 19:30","08:30 - 12:30,14:30 - 19:30","08:30 - 12:30,14:30 - 19:30","08:30 - 12:30,14:30 - 19:30","08:30 - 12:30,14:30 - 19:30","08:30 - 12:30,14:30 - 19:30",,"47,34585","-3,1546724",Y,01-MAR-16 10.47.35.985853000 AM,EAB1065345D532AF1CE2313C08DEB5FD,
,FRMRS,4464,BAR LE SAINT GERMAIN,5118,1-10-2015,,,,,,,,,,,,,,44 RUE PORTE CROUY,SOISSONS,,2200,,,PROCHE CROUY,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","07:00 - 14:00,16:00 - 21:00","07:00 - 14:00,16:00 - 21:00","07:00 - 14:00,16:00 - 21:00","07:00 - 14:00,00:00 - 00:00","07:00 - 14:00,16:00 - 21:00","07:00 - 14:00,16:00 - 21:00","07:00 - 14:00,16:00 - 21:00",,"49,3853524","3,3332453",Y,01-MAR-16 10.47.35.985853000 AM,9C7DB1D54A0E0E727DBDDD72533867EC,
,FRMRS,11363,BUREAU VALLEE,7170,16-2-2015,,,,,,,,,,3-4-2015,,,,RUE DESSIRIER,SARREBOURG,,57400,,,DERRIERE CORA                  PROXIMITE JOUE CLUB,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 18:00,00:00 - 00:00",,"48,7371572","7,0765359",Y,01-MAR-16 10.47.37.393589000 AM,5DE02CE6D3AC06591EDBCCE5FD005AFC,ZONE COMMERCIALE EST
,FRMRS,11371,TATI ST JEAN DE LA RUELLE,7200,30-6-2016,,,,,,,,,,,,,,AVE PIERRE MENDES FRANCE,ST JEAN DE LA RUELLE,,45140,,,,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00",,"47,913818","1,874323",Y,01-MAR-16 10.47.37.393589000 AM,E1701B1F765DFB9D44F1B54CCF8BE215,CC AUCHAN
,FRMRS,11401,TABAC DE LA GARE,7153,13-10-2015,,,,,,,,,,26-11-2015,,,,6 AVENUE DU GENERAL SARRAIL,AMBERIEU EN BUGEY,,1500,,,,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","05:30 - 20:00,00:00 - 00:00","05:30 - 20:00,00:00 - 00:00","05:30 - 20:00,00:00 - 00:00","05:30 - 20:00,00:00 - 00:00","05:30 - 20:00,00:00 - 00:00","08:00 - 20:00,00:00 - 00:00",,"71,7464317","-9,6679687",Y,01-MAR-16 10.47.37.393589000 AM,D8BD49E0278E23AAD9F2FFE3A5041CA6,
,FRMRS,11428,PRESSING 34,5118,21-1-1994,,3-1-2016,7-1-2016,8-3-2016,10-3-2016,,,,,18-11-2015,,,,36 AVENUE DU GENERAL LECLERC,SEDAN,,8200,,,MAGASIN SOUS DES ARCADES       RUE PRINCIPALE,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,14:00 - 17:00","09:00 - 12:00,14:00 - 17:00","09:00 - 12:00,14:00 - 17:00","09:00 - 12:00,14:00 - 17:00","09:00 - 12:00,00:00 - 00:00",,"49,70171","4,944183",Y,01-MAR-16 10.47.37.393589000 AM,ACBE2E0BA2AAF97C52D3D2344D52D110,
,FRMRS,11436,INTER DEPANNAGE,7439,14-10-2013,,31-12-2015,4-1-2016,,,,,,,,,,,17 BOULEVARD VALMY,ALBI,,81000,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:30,13:30 - 18:00","09:00 - 12:30,13:30 - 18:00","09:00 - 12:30,13:30 - 18:00","09:00 - 12:30,13:30 - 18:00","09:00 - 12:00,14:00 - 17:00",,"43,92924","2,1564531",Y,01-MAR-16 10.47.37.393589000 AM,36D02FD97E6641E7115908D73CA9EF33,
